5.295508905742876777e+02,2.175376275322819595e+02,5.237986966651122884e+02,2.320908371209290237e+02,5.136566506126887361e+02,2.596518949961045450e+02,4.301898446433436902e+02,3.092130605501691321e+02,4.497256637679881237e+02,2.986252188516133970e+02,4.610882623230517083e+02,2.931783936025863113e+02,1.000333444481493750e-01
5.295671544166452804e+02,2.174617134027712098e+02,5.237904007899903718e+02,2.321053053641806230e+02,5.136894985112350014e+02,2.596412389305334045e+02,4.302319430986387943e+02,3.092207136800573721e+02,4.497364622231180533e+02,2.986350147943725801e+02,4.612306816522270196e+02,2.932750816749958744e+02,1.100366788929643125e-01
5.295832456040985790e+02,2.173716323274024091e+02,5.237726677308949093e+02,2.320887281145360532e+02,5.137006269054629684e+02,2.596486970667813807e+02,4.302917812706602376e+02,3.092458589751635145e+02,4.497522450416241213e+02,2.986195683124387301e+02,4.613542633143296712e+02,2.933546272097501060e+02,1.200400133377792500e-01
5.295873954191960138e+02,2.173377417365815916e+02,5.237821997577827915e+02,2.320328409345513023e+02,5.137081155428801367e+02,2.596456383192887643e+02,4.303422571694182466e+02,3.092701812187908672e+02,4.497903982907604359e+02,2.985882630785613969e+02,4.613685476566608372e+02,2.933448616157043034e+02,1.300433477825941875e-01
5.295760102132492193e+02,2.173510985764979182e+02,5.238548999860773847e+02,2.319631637138099336e+02,5.137575245678493729e+02,2.596363336947802622e+02,4.303625595298111648e+02,3.092718365556629010e+02,4.498400892731950194e+02,2.985785446639129077e+02,4.613479249323661406e+02,2.933055796050672939e+02,1.400466822274091250e-01
5.295527912451731254e+02,2.174040042303585949e+02,5.240122730838023699e+02,2.319091860030032137e+02,5.138780415499277296e+02,2.596204538059961919e+02,4.303383431385241806e+02,3.092345903598366021e+02,4.498867213058169909e+02,2.986303871162464816e+02,4.613696671781023042e+02,2.933038234539233144e+02,1.500500166722240625e-01
5.296525128967113005e+02,2.174231025861786009e+02,5.239810591533990873e+02,2.318916921677792402e+02,5.137969352593601116e+02,2.595533822755601250e+02,4.303938525423998840e+02,3.092572977929473836e+02,4.499317895520862862e+02,2.986855802108029820e+02,4.613356930598477561e+02,2.933139834814752476e+02,1.600533511170390000e-01
5.297375817053205083e+02,2.172495813429964642e+02,5.239905853470223747e+02,2.318701753003375643e+02,5.138238533427505672e+02,2.595756293263748375e+02,4.304308188558225083e+02,3.092573069634456147e+02,4.500085018069296439e+02,2.986839462482371914e+02,4.613883628721929426e+02,2.933482289077248879e+02,1.700566855618539375e-01
5.297708884591734204e+02,2.171045088449919547e+02,5.240286785101031910e+02,2.318570666477128555e+02,5.138629289147767167e+02,2.595936331290389489e+02,4.304344526126330379e+02,3.092682753134619702e+02,4.500660672716072099e+02,2.986713544101888260e+02,4.614533956508189476e+02,2.933845515181625387e+02,1.800600200066688750e-01
5.297265058347588820e+02,2.171695810850363557e+02,5.240798482143219417e+02,2.318615675951225512e+02,5.138367118206540454e+02,2.595284057652433489e+02,4.304009386348814132e+02,3.093159388283956446e+02,4.500643373758238681e+02,2.986865021910476230e+02,4.614677702856666883e+02,2.934020424051373084e+02,1.900633544514838125e-01
5.296834109406696598e+02,2.172571091311170619e+02,5.240974874635666083e+02,2.318625785176252236e+02,5.138405309097850022e+02,2.594376935050443649e+02,4.304294443078139807e+02,3.093516925579137364e+02,4.500630399403036677e+02,2.987007802135534575e+02,4.614741409218522676e+02,2.933901133633062273e+02,2.000666888962987500e-01
5.297234416390476781e+02,2.171374693238125815e+02,5.240542265826134098e+02,2.318397545047702977e+02,5.139740120333384539e+02,2.594118000190501334e+02,4.305834592520533306e+02,3.093275494213995671e+02,4.501279860051228070e+02,2.986764984278279371e+02,4.615318980404744593e+02,2.933544755637697676e+02,2.100700233411136875e-01
5.297527958872021827e+02,2.170956527887522327e+02,5.240388640646109479e+02,2.318280108669634956e+02,5.140473880804876217e+02,2.594043280493844463e+02,4.306319891434133638e+02,3.093281997760200284e+02,4.501686646787638324e+02,2.986653748030790325e+02,4.615682582679417578e+02,2.933347847597805753e+02,2.200733577859286250e-01
5.297405529287382251e+02,2.171976266621087461e+02,5.240676361950520459e+02,2.318204534944948136e+02,5.140211589607515634e+02,2.593837436077501479e+02,4.305408105861313857e+02,3.093752041683212042e+02,4.501559220187740493e+02,2.986895087668964948e+02,4.615612318943155969e+02,2.933385701408934096e+02,2.300766922307435625e-01
5.297697893548856882e+02,2.171396670582238073e+02,5.240510681666613664e+02,2.317530871664246490e+02,5.140933289442871228e+02,2.593710734698850047e+02,4.305688356016427747e+02,3.093874924907378841e+02,4.501692393462881796e+02,2.987126559273049224e+02,4.615784029083368409e+02,2.933292255624389782e+02,2.400800266755585000e-01
5.298132603180517890e+02,2.170198536880878919e+02,5.240543328725088941e+02,2.316579005064727141e+02,5.141918760990213286e+02,2.593662589105196616e+02,4.306592909212102427e+02,3.093983106092816797e+02,4.501919458153573714e+02,2.987252432680476204e+02,4.615978558270509211e+02,2.933215636182565618e+02,2.500833611203734375e-01
5.298141609906215308e+02,2.170534404292744455e+02,5.241497626472709044e+02,2.316054189574918780e+02,5.141856675851328191e+02,2.593616248072344206e+02,4.306582609882337351e+02,3.094597284190695632e+02,4.501880404508488027e+02,2.987368886343967347e+02,4.615761469883880750e+02,2.933368390293889547e+02,2.600866955651883750e-01
5.298155364579431534e+02,2.171250339776196938e+02,5.241722680594901931e+02,2.316213178369133630e+02,5.142221491218650726e+02,2.593656400306933278e+02,4.306554777155496936e+02,3.094866381506697053e+02,4.502279831722026984e+02,2.987662145299231611e+02,4.615579939863870891e+02,2.933288383197768781e+02,2.700900300100033125e-01
5.298435927941999353e+02,2.171336576198911246e+02,5.240898133292246257e+02,2.316684799984676317e+02,5.143220432116786469e+02,2.593795654433055802e+02,4.306993859000806992e+02,3.094589508649893901e+02,4.503123960577651701e+02,2.988032871022388122e+02,4.615669093087502119e+02,2.932910536670939905e+02,2.800933644548182500e-01
5.298788397350888317e+02,2.170809624996945217e+02,5.240704555573743164e+02,2.316564896486015073e+02,5.143094037422831661e+02,2.593927098451409279e+02,4.307351151319413702e+02,3.094595660166094149e+02,4.503437698168500560e+02,2.988073463630755668e+02,4.615813720663402933e+02,2.932752731511014304e+02,2.900966988996331875e-01
5.298918664722747280e+02,2.170171042121879736e+02,5.241190140216709779e+02,2.316019820596013972e+02,5.142186305808618272e+02,2.594005948598211262e+02,4.307552052639730391e+02,3.094922807834024070e+02,4.503323966178583078e+02,2.987900490933616879e+02,4.615969480727749783e+02,2.932791772391777840e+02,3.001000333444481250e-01
5.298496760643040489e+02,2.170134884866533866e+02,5.241520097413948633e+02,2.315771009310407180e+02,5.141960215439921740e+02,2.594022361598192674e+02,4.307792480663020456e+02,3.095178941504843237e+02,4.503458667483537283e+02,2.987903922756709676e+02,4.616191928425139963e+02,2.932714089204678771e+02,3.101033677892630624e-01
5.298626002766030751e+02,2.170525754772568803e+02,5.241139242129505647e+02,2.316059366844201293e+02,5.142145712755757359e+02,2.594040650439492310e+02,4.308435738164041027e+02,3.095108207709074577e+02,4.503405389057267030e+02,2.987625258784596554e+02,4.616351448235255930e+02,2.932312708595785580e+02,3.201067022340779999e-01
5.298722846031073459e+02,2.170261396490564039e+02,5.241043054966844466e+02,2.315921727158837484e+02,5.140958865440542240e+02,2.594059783532842971e+02,4.308621551876385070e+02,3.094970508336893431e+02,4.502965934180830345e+02,2.986798831310466653e+02,4.616245556049811398e+02,2.931844099125272010e+02,3.301100366788929374e-01
5.297699658085955434e+02,2.170171638518865223e+02,5.240976861647134228e+02,2.315915375530185258e+02,5.139899650218475244e+02,2.594159374965231564e+02,4.308335367891629630e+02,3.094917079501856279e+02,4.502950820824528932e+02,2.986406926426238329e+02,4.616110686656764983e+02,2.931543646850933555e+02,3.401133711237078749e-01
5.296862573915384473e+02,2.170453994425222390e+02,5.240428550334793272e+02,2.316541338458561938e+02,5.139063938162134946e+02,2.594561298146727495e+02,4.308303857871279661e+02,3.095148468938071460e+02,4.502714373622367816e+02,2.986429810620759326e+02,4.616031055505267204e+02,2.931684499883320996e+02,3.501167055685228124e-01
5.296925336332125198e+02,2.171158119491543630e+02,5.239255305140118253e+02,2.317883499090526414e+02,5.138532525339472841e+02,2.595212878422116773e+02,4.308792401407332022e+02,3.095752238670175984e+02,4.501954178473232560e+02,2.986766725749759530e+02,4.615922657853524242e+02,2.932302631292640172e+02,3.601200400133377499e-01
5.296941735199106915e+02,2.171929259494806388e+02,5.238332485193975572e+02,2.318882050994037058e+02,5.138325969288168835e+02,2.595336014947113767e+02,4.308784774026263449e+02,3.096487814303291088e+02,4.501311718253195409e+02,2.987089171897678739e+02,4.615246390175753959e+02,2.932770905918815174e+02,3.701233744581526874e-01
5.296187193434550409e+02,2.172751725839204369e+02,5.237920809258145027e+02,2.319354886084857981e+02,5.137955021244445106e+02,2.595512391933900176e+02,4.307752869713103792e+02,3.096826215732625656e+02,4.500784763306328387e+02,2.987078933045747249e+02,4.613992830165547616e+02,2.932593693040734024e+02,3.801267089029676249e-01
5.294633179716995528e+02,2.173990096238396745e+02,5.237453810730843315e+02,2.320186632323315052e+02,5.136587057776880556e+02,2.597540086731925726e+02,4.306027756494376604e+02,3.096179133149284439e+02,4.499621212161563903e+02,2.986572467253260470e+02,4.612740979533425616e+02,2.931687928490518971e+02,3.901300433477825624e-01
5.293151246843409581e+02,2.175405811630870403e+02,5.236843934569812973e+02,2.321177309752376914e+02,5.135022133902917858e+02,2.599808328560375230e+02,4.304376395615017259e+02,3.095461588269155868e+02,4.498268881005087110e+02,2.986144661428866129e+02,4.611344864292320835e+02,2.930978040984156792e+02,4.001333777925974999e-01
5.292374035343145806e+02,2.176578845798702275e+02,5.236037556827649269e+02,2.322008951684350677e+02,5.134233721663874803e+02,2.600573568573178704e+02,4.303363004335110418e+02,3.095494267692122889e+02,4.497309664235343689e+02,2.986150248050608980e+02,4.609409092275801640e+02,2.930947047994475838e+02,4.101367122374124374e-01
5.291257759100021758e+02,2.177391686741613910e+02,5.234450382865330766e+02,2.323423267311371774e+02,5.133627641536103283e+02,2.601950193775871867e+02,4.302507255164839535e+02,3.095031470127576085e+02,4.496158799183666588e+02,2.985491450538691538e+02,4.606811384454305767e+02,2.929746600420991172e+02,4.201400466822273749e-01
5.289427090574232579e+02,2.178345289870629244e+02,5.232046568808949587e+02,2.325471360802461334e+02,5.132498266979752088e+02,2.604622978040017642e+02,4.300795983415603132e+02,3.093877333213634415e+02,4.494184419905669756e+02,2.984039664645641210e+02,4.603763605834777195e+02,2.927270662932755840e+02,4.301433811270423124e-01
5.287440174991694448e+02,2.180383416032216246e+02,5.229420153117629297e+02,2.327396100193974746e+02,5.130411115269903348e+02,2.607201390177111762e+02,4.297131547241125986e+02,3.093130799625943155e+02,4.491016279555282154e+02,2.982828604115018152e+02,4.600717244757935305e+02,2.925452136065591731e+02,4.401467155718572499e-01
5.285236931539442367e+02,2.183254200235232361e+02,5.226770380707791901e+02,2.329332670259511247e+02,5.127707660609149798e+02,2.609408371317596220e+02,4.292562963680073835e+02,3.092415856577328555e+02,4.487012589204737196e+02,2.981880327362094363e+02,4.597621027956875537e+02,2.924404094360817226e+02,4.501500500166721874e-01
5.282492224340968505e+02,2.186333947197886403e+02,5.224078604199214624e+02,2.331759270903037873e+02,5.124876338429756970e+02,2.611569766904681842e+02,4.288469508009063134e+02,3.091074399173911615e+02,4.482722977705939229e+02,2.980815097717598405e+02,4.594235872493210877e+02,2.923501184618497746e+02,4.601533844614871249e-01
5.278946066021829893e+02,2.189411906598407143e+02,5.221244340021640937e+02,2.334988146670501408e+02,5.121925516839843340e+02,2.614195615618381225e+02,4.284658369389348422e+02,3.089455260155681913e+02,4.478384182363957962e+02,2.979422446794577581e+02,4.590418563919844246e+02,2.922379320976953068e+02,4.701567189063020624e-01
5.274348998649227269e+02,2.192343219044983869e+02,5.218154236016723644e+02,2.339304935899012605e+02,5.118787148142774299e+02,2.617824847086912428e+02,4.280686670901840216e+02,3.088067488169333501e+02,4.474183088079942081e+02,2.977519069666811902e+02,4.586041246464971550e+02,2.920716421685457931e+02,4.801600533511169999e-01
5.270826551989922564e+02,2.197435781304007776e+02,5.213716265845740736e+02,2.342752637925564443e+02,5.115876662078193817e+02,2.622116312306564510e+02,4.276090457020445115e+02,3.086491540483007725e+02,4.469331342350572527e+02,2.977168062549674232e+02,4.580748673225729135e+02,2.919515732672302875e+02,4.901633877959319374e-01
5.267328509776768897e+02,2.201142676761614894e+02,5.210800201493735813e+02,2.346347985128274729e+02,5.112278453951409460e+02,2.625893708472012236e+02,4.271031786631708087e+02,3.085442104006627346e+02,4.464337539251002909e+02,2.976116594833603131e+02,4.576158366403379887e+02,2.919000065008623324e+02,5.001667222407468749e-01
5.263669393292329914e+02,2.204221257654901365e+02,5.207955211229796078e+02,2.350713141940550486e+02,5.107908063510617467e+02,2.629921347306899975e+02,4.265581161662578893e+02,3.084579832131099124e+02,4.459210551202939996e+02,2.974454129115162004e+02,4.571272458517447035e+02,2.918444565340921599e+02,5.101700566855618124e-01
5.260058801670272715e+02,2.208128519441417836e+02,5.203323841688697939e+02,2.356068305746942713e+02,5.102849170788534821e+02,2.634969668487631225e+02,4.259775103854319127e+02,3.083368609474117079e+02,4.453772584535356032e+02,2.972795081630408731e+02,4.564910097969508911e+02,2.917282202176407964e+02,5.201733911303767499e-01
5.256113857115262817e+02,2.213317183412719942e+02,5.197584918215137577e+02,2.361943987679881616e+02,5.097534186159562637e+02,2.640585029653976790e+02,4.253612416963224518e+02,3.081444996384789761e+02,4.447735703585512965e+02,2.971335993194620073e+02,4.557633766309233465e+02,2.916040504338385517e+02,5.301767255751916874e-01
5.251161300560052041e+02,2.219308861955914551e+02,5.193356752891618271e+02,2.367330946633579458e+02,5.092520089686080382e+02,2.645489687515325272e+02,4.247057453717561657e+02,3.078744088675572925e+02,4.440846276201906448e+02,2.969885341115773372e+02,4.551316457082258466e+02,2.915941751315907595e+02,5.401800600200066249e-01
5.246389622510342861e+02,2.225965447842905576e+02,5.189749844738366846e+02,2.372096879782479846e+02,5.086971134444509062e+02,2.650814912374087839e+02,4.240090500864609453e+02,3.076029255871163741e+02,4.433763217041333178e+02,2.968392558967408377e+02,4.545263390506115115e+02,2.915774876001618736e+02,5.501833944648215624e-01
5.242722812018912464e+02,2.233041447042276957e+02,5.185017693232579177e+02,2.376962044500850766e+02,5.080351798097544815e+02,2.657456796860491863e+02,4.232573860037052214e+02,3.073861814080158865e+02,4.426789216496255222e+02,2.966938724042831268e+02,4.538350446735701098e+02,2.914315606260151412e+02,5.601867289096364999e-01
5.238759064852497431e+02,2.239728654453254251e+02,5.178807576403110033e+02,2.383689143353612678e+02,5.074049613582762390e+02,2.663596484506621778e+02,4.224118027952160332e+02,3.071573047497399784e+02,4.418626390300364619e+02,2.965752045050357424e+02,4.530871900982075431e+02,2.912582990867140893e+02,5.701900633544514374e-01
5.233625800242899686e+02,2.246030052008878499e+02,5.172101449118990786e+02,2.391774180128065552e+02,5.067985350820455324e+02,2.669408695750940410e+02,4.215146255425972299e+02,3.068414359028724334e+02,4.409498490519454208e+02,2.964779514300902292e+02,4.522856283745285850e+02,2.911429454828490293e+02,5.801933977992663749e-01
5.227441300258014962e+02,2.252734895669158561e+02,5.166493157453612639e+02,2.398900363932378355e+02,5.060722746927257276e+02,2.676723101556913775e+02,4.206691010659742460e+02,3.063999255614559729e+02,4.400965645295049740e+02,2.963712199953508843e+02,4.514023069181183132e+02,2.911076346819514242e+02,5.901967322440813124e-01
5.221395334247421260e+02,2.260285057054949789e+02,5.160766935755360691e+02,2.405621615520550733e+02,5.052590848922818623e+02,2.683736327109945705e+02,4.198596427318331052e+02,3.059605495273207225e+02,4.392630975786630074e+02,2.962423970697786331e+02,4.504914351053524229e+02,2.910701153545077773e+02,6.002000666888962499e-01
5.216235101536221919e+02,2.268635428438865631e+02,5.153733703702715729e+02,2.413059330417847548e+02,5.044239472623907545e+02,2.689166451596926777e+02,4.190179942094306966e+02,3.056234937866397559e+02,4.383754617740739263e+02,2.960765227591411417e+02,4.495885989661525741e+02,2.909596458601097311e+02,6.102034011337111874e-01
5.210876770846423369e+02,2.277009693785291518e+02,5.146608881655305368e+02,2.421108637362349327e+02,5.035509094587996515e+02,2.695885925093317610e+02,4.180672699082039117e+02,3.052898403268752645e+02,4.374530790138624070e+02,2.958402574429180731e+02,4.486207979560417130e+02,2.908179147369370980e+02,6.202067355785261249e-01
5.204675559366323796e+02,2.285251022074315301e+02,5.139774928532859803e+02,2.429516289833395035e+02,5.026446137510161520e+02,2.704428120452180337e+02,4.170376359878243306e+02,3.049059734339088550e+02,4.364968647287221870e+02,2.955623493509737614e+02,4.475864750641878231e+02,2.906925186592126238e+02,6.302100700233410624e-01
5.197612594590585786e+02,2.293856998851006495e+02,5.132558701677005502e+02,2.438045470847069964e+02,5.017384623183655776e+02,2.712683051572322483e+02,4.160578662869769460e+02,3.044841718249278415e+02,4.354793122466090267e+02,2.953303976390636194e+02,4.465625995601352543e+02,2.906225394894193528e+02,6.402134044681559999e-01
5.189293901651193437e+02,2.302831394651597634e+02,5.124515225476978912e+02,2.446387512190252949e+02,5.008722277266268179e+02,2.719961753918368572e+02,4.151809060674225407e+02,3.040896921779703348e+02,4.344169925559716035e+02,2.951941489153765588e+02,4.455940445192513266e+02,2.905797103258284437e+02,6.502167389129709374e-01
5.181197002607921149e+02,2.311912499078605663e+02,5.116174538977030011e+02,2.454844207660980260e+02,4.999069605785167028e+02,2.729265248157708470e+02,4.141006350041998303e+02,3.036989223149789723e+02,4.334438262332943168e+02,2.949713626388865464e+02,4.445178054023982099e+02,2.904658029921527600e+02,6.602200733577858749e-01
5.174869029961793103e+02,2.322439682548662176e+02,5.107116714484684508e+02,2.463918680379399007e+02,4.987952117572149859e+02,2.736604059585321806e+02,4.130170298736928771e+02,3.031343671364051602e+02,4.324061844040951996e+02,2.947223710876729115e+02,4.434126019263504190e+02,2.904715458855491192e+02,6.702234078026008124e-01
5.168254990072487089e+02,2.333000570954298212e+02,5.097858023241880119e+02,2.473384738589560925e+02,4.976502294563227906e+02,2.743729490583373263e+02,4.119647556935052535e+02,3.025484613342310922e+02,4.312893220404427552e+02,2.944464744115774124e+02,4.423170473754224190e+02,2.904780389076464644e+02,6.802267422474157499e-01
5.159847336591341218e+02,2.342545833444596610e+02,5.088815052634863605e+02,2.482981486249029786e+02,4.965590664956649789e+02,2.752076857529045810e+02,4.109504617067736945e+02,3.020601938817779910e+02,4.300945571033414581e+02,2.941495167180302133e+02,4.412444274937138857e+02,2.903894042142471790e+02,6.902300766922306874e-01
5.151145250037683354e+02,2.352021198578848669e+02,5.079856320489043355e+02,2.492261316954178199e+02,4.954648856795235474e+02,2.761341963365477454e+02,4.098273677697806079e+02,3.016042795044979812e+02,4.289114031363336608e+02,2.938730160908773996e+02,4.400694231551682947e+02,2.902363231751785406e+02,7.002334111370456249e-01
5.143370112153160107e+02,2.362351283027394686e+02,5.070817236854369412e+02,2.501357044977067687e+02,4.943215385484252806e+02,2.770798064884972973e+02,4.085403341483302029e+02,3.010646167831866933e+02,4.278095309227673511e+02,2.936133267424936548e+02,4.387643615572187059e+02,2.900431744486479033e+02,7.102367455818605624e-01
5.135129927119212425e+02,2.373028793599300457e+02,5.061817066195669099e+02,2.511589468609657843e+02,4.931997852105525340e+02,2.780083639225251773e+02,4.073157089553520791e+02,3.003633845316150541e+02,4.267509618669369615e+02,2.932586595549532831e+02,4.375804160075726372e+02,2.897416058932666942e+02,7.202400800266754999e-01
5.125628252352156551e+02,2.383461936986759326e+02,5.052483980773185408e+02,2.522304700107783617e+02,4.920936318062757096e+02,2.789083505862540164e+02,4.061985024006511367e+02,2.996465662490653585e+02,4.255938416706012504e+02,2.928344446927526974e+02,4.365115144034554078e+02,2.893962365432799970e+02,7.302434144714904374e-01
5.115090592349661165e+02,2.393351206884979092e+02,5.042177713410450224e+02,2.531666079508762266e+02,4.909377488490183623e+02,2.797833804173780550e+02,4.050624572865683604e+02,2.991459834390132073e+02,4.242029182376132894e+02,2.924619211118850330e+02,4.353475886727525221e+02,2.891568551601222339e+02,7.402467489163053749e-01
5.105110353120770696e+02,2.403531391900687595e+02,5.031137409032719461e+02,2.540846844459778708e+02,4.897513758242400854e+02,2.806286959117499578e+02,4.038227570705045650e+02,2.985916870961327163e+02,4.228703280632130941e+02,2.921099283219969038e+02,4.340770813180424739e+02,2.889914395308813937e+02,7.502500833611203124e-01
5.096238433945179622e+02,2.414449695547266970e+02,5.019881640897029911e+02,2.550858514254762497e+02,4.885527002333663518e+02,2.814541698969831600e+02,4.024744259020384334e+02,2.978033358748806450e+02,4.217635265173752828e+02,2.917010784481926180e+02,4.327748873511663987e+02,2.887747244905689286e+02,7.602534178059352499e-01
5.086291663994511509e+02,2.425143638049667913e+02,5.008863410168787595e+02,2.560541459450653861e+02,4.873049005753316578e+02,2.823017770890009501e+02,4.011324210578658835e+02,2.970767595997047010e+02,4.205554581465067372e+02,2.911753656967727579e+02,4.315459158816088916e+02,2.883385102149484851e+02,7.702567522507501874e-01
5.075172369127365073e+02,2.435517440781426330e+02,4.997863245390636280e+02,2.569926376471445337e+02,4.860004460820703684e+02,2.831848742931196625e+02,3.998320692652437174e+02,2.964263836825115277e+02,4.192089646710388138e+02,2.906017255814393252e+02,4.303798265712516695e+02,2.878358535024553930e+02,7.802600866955651249e-01
5.064366274508825541e+02,2.446109596529262262e+02,4.986310388064708263e+02,2.579959045612009731e+02,4.846640060830744687e+02,2.840935890306213878e+02,3.985370606892427645e+02,2.956477166963842933e+02,4.179196807435482128e+02,2.901133349479425192e+02,4.291805706741550921e+02,2.875836387662784546e+02,7.902634211403800624e-01
5.053738493577885720e+02,2.456542075670287772e+02,4.974518019211230353e+02,2.590438212796006496e+02,4.833395168673455942e+02,2.850303420701091000e+02,3.972246159344656462e+02,2.947786330222906486e+02,4.166679762906930478e+02,2.896601926950738743e+02,4.278956654170954721e+02,2.874217572844648316e+02,8.002667555851949999e-01
5.042634252187230004e+02,2.466145077694739598e+02,4.963078477872532517e+02,2.600796427274787561e+02,4.820766565996812005e+02,2.860015943175421285e+02,3.958768022135632236e+02,2.939346517483635353e+02,4.153649281769352797e+02,2.891344866853128792e+02,4.264869843503764741e+02,2.870395908832746841e+02,8.102700900300099374e-01
5.030590867557115189e+02,2.476346384064372899e+02,4.950150076480983898e+02,2.610801685772475480e+02,4.807566692466515974e+02,2.870117458973800808e+02,3.945091621851696573e+02,2.933176020941609181e+02,4.139573523984280996e+02,2.884854912919822141e+02,4.251736207398556076e+02,2.864995691150332391e+02,8.202734244748248749e-01
5.018824069303413467e+02,2.486964608635477703e+02,4.938045371698577810e+02,2.621129269242143778e+02,4.794043552896620213e+02,2.879090656805215076e+02,3.930992858116856041e+02,2.925798953842901255e+02,4.126158253878256801e+02,2.879341490847003797e+02,4.238428307409275817e+02,2.859438753692997466e+02,8.302767589196398124e-01
5.007135617659605487e+02,2.497492273630180364e+02,4.926875859856681359e+02,2.631426059675267197e+02,4.780561533982206015e+02,2.887565601902952608e+02,3.916698807891083902e+02,2.917022569805296826e+02,4.112969966502509465e+02,2.874210198146286075e+02,4.224385226584509496e+02,2.853591800539404630e+02,8.402800933644547499e-01
4.994996063174296523e+02,2.508666115603086837e+02,4.914618216196886920e+02,2.641245836487396446e+02,4.766443928394501768e+02,2.896681050234150803e+02,3.902722732866052979e+02,2.908314423108978986e+02,4.099149165400990000e+02,2.868386756455623186e+02,4.210899156720572023e+02,2.848910767873605323e+02,8.502834278092696874e-01
4.982242017178600122e+02,2.520075972316439561e+02,4.900712597150803731e+02,2.650799028683277356e+02,4.751839226498444191e+02,2.906508227882382016e+02,3.888934413787085305e+02,2.899955266394292153e+02,4.084455469958775780e+02,2.861294190738687462e+02,4.197991918840239691e+02,2.845186497368019332e+02,8.602867622540846249e-01
4.969328681686752702e+02,2.529533990421529381e+02,4.887065950585451333e+02,2.661295093825028744e+02,4.738204136301112044e+02,2.915372962974176971e+02,3.874177786151010991e+02,2.890278305309860229e+02,4.069719455634935912e+02,2.853265049084295697e+02,4.183623444200836730e+02,2.839506405456147604e+02,8.702900966988995624e-01
4.956340532934447083e+02,2.538220051809231279e+02,4.874016666019091417e+02,2.671757051691628817e+02,4.724973374215179547e+02,2.923487873964431856e+02,3.858796840188503552e+02,2.879618676593927376e+02,4.055484483674482590e+02,2.845079761206910121e+02,4.168210441832545143e+02,2.832166001642538049e+02,8.802934311437144999e-01
