5.007704619097360137e+02,5.015230936430111797e+02,5.191595210695401192e+02,4.861102253624915193e+02,4.938621815340713397e+02,4.717279309695528582e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.007877237049506789e+02,5.013808678655622657e+02,5.191743876461221134e+02,4.860777017256777981e+02,4.939504652705529679e+02,4.718798766316155024e+02,2.501800000000000000e+04,1.000000000000000000e+00,1.000000000000000000e+00
4.536682564669457633e+02,4.721536458491707435e+02,4.954506687396906841e+02,4.625911925796723949e+02,4.693577155946933885e+02,4.539650775296363463e+02,2.501800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00
5.008251918649021945e+02,5.013836866366408458e+02,5.192143113009426543e+02,4.860678813812083376e+02,4.939131465149118299e+02,4.717660983351373716e+02,5.000600000000000000e+04,2.000000000000000000e+00,1.000000000000000000e+00
4.536682564669457633e+02,4.721536458491707435e+02,4.955069523770071100e+02,4.628076765046026821e+02,4.693577155946933885e+02,4.539650775296363463e+02,4.999800000000000000e+04,2.000000000000000000e+00,0.000000000000000000e+00
